station_id,station_name,address,lat,lon,fast_charger,slow_charger,district_code
118,한사랑2차삼성 아파트,서울특별시 강서구 공항대로59길 64,37.5546232165761,126.864184670431,1,2,11500
119,화곡초록 아파트,서울특별시 강서구 화곡동 1139,37.545684414842,126.833623087174,1,0,11500
120,관악구 종합체육센타,서울특별시 관악구 봉천동 225,37.4729220782096,126.96009343126,1,0,11620
121,관악구 평생학습관,서울특별시 관악구 신림동 1577-4,37.4829505987253,126.92242741647,1,0,11620
122,관악동부센트레빌 아파트,서울특별시 관악구 봉천동 은천로33길 5,37.4873001209776,126.950155935997,1,1,11620
123,관악동작 견인차량 보관소,서울특별시 관악구 신사로 7,37.4846975978051,126.904067225875,1,0,11620
124,관악벽산블루밍,서울특별시 관악구 봉천동 은천로 93,37.4873527233282,126.945428874003,2,0,11620
125,대우신림2차푸르지오,서울특별시 관악구 신림동 난곡로 66,37.4610652506245,126.91987541193,1,0,11620
126,보라매삼성 아파트,서울특별시 관악구 봉천동 보라매로 62,37.4948015028766,126.927602560192,1,2,11620
127,봉천건영6차아파트,서울특별시 관악구 봉천동 1701,37.4770636681279,126.95188953809,0,1,11620
128,서울대입구아이원,서울특별시 관악구 봉천동 청룡길 78,37.4783125177698,126.945373832508,1,1,11620
129,신림 주공2단지,서울특별시 관악구 신림동 광신길 86,37.4644976172183,126.926906437819,0,3,11620
130,신림동부센트레빌,서울특별시 관악구 신림동 미성3길 16,37.4729529742383,126.916061909122,0,2,11620
131,신림쌍용 아파트,서울특별시 관악구 신림동 미성길 122,37.4728285117404,126.912173514333,1,2,11620
132,은천2단지 아파트,서울특별시 관악구 봉천동 인헌12길 46-1,37.4706668327352,126.964563654363,1,1,11620
133,청광 아파트,서울특별시 관악구 신림로3가길 45-24,37.4675966408927,126.942006233038,0,1,11620
134,강변테크노마트 주차장,서울특별시 광진구 구의동 546-4,37.5356997096675,127.095764767821,5,1,11215
135,광장힐스테이트 아파트,서울특별시 광진구 광장동 아차산로 537-17,37.5429620594914,127.099658987674,1,2,11215
136,광진구청 주차장,서울특별시 광진구 자양동 777,37.5383979954125,127.082428688031,1,0,11215
137,광진하우스토리한강,서울특별시 광진구 자양동 구의강변로1길 44,37.5298957755138,127.089626464367,0,1,11215
138,구의삼성쉐르빌상가,서울특별시 광진구 구의동 199-18,37.5399004843413,127.094819115944,3,0,11215
139,구의삼성쉐르빌아파트,서울특별시 광진구 구의동 199-18,37.5399004843413,127.094819115944,0,5,11215
140,뚝도충전소,서울특별시 광진구 자양3동 510-8,37.536190418339,127.069455291024,2,1,11215
141,자양2동유수지 공영주차장,서울특별시 광진구 뚝섬로 52길 74,37.529438,127.077514,2,0,11215
142,자양금강KCC 아파트,서울특별시 광진구 자양동 아차산로36길 13,37.537788305399,127.07439766061,0,2,11215
143,장로회신학대학교,서울특별시 광진구 광장동 353,37.550183762382,127.10351237665,2,0,11215
144,개봉대상아파트,서울특별시 구로구 개봉동 477,37.4823141960706,126.849781656303,0,2,11530
145,개봉영화 아파트,서울특별시 구로구 개봉동 475,37.4961874853839,126.860006160686,1,1,11530
146,고척LIG리가 아파트,서울특별시 구로구 고척동 340,37.5056327803548,126.86142962034,1,2,11530
147,고척근린공원 지하주차장,서울특별시 구로구 고척로 45길 39,37.5065812423584,126.853275884576,1,0,11530
148,고척스카이돔,서울특별시 구로구 고척동 63-6,37.4988203239335,126.866873362601,3,0,11530
149,고척파크푸르지오,서울특별시 구로구 고척동 339,37.5076107829514,126.858113348584,1,3,11530
150,구로4동 주택가 공동,서울특별시 구로구 구로동 741-44,37.4896774093158,126.886985551771,1,0,11530
151,구로구청 주차장,서울특별시 구로구 구로동 435,37.4952473102924,126.887612003702,1,0,11530
152,구로리공원,서울특별시 구로구 구로동 139-82,37.4908836860729,126.891610005413,1,0,11530
153,구로삼성래미안,서울특별시 구로구 구로동 256-1,37.4877325877276,126.891899158263,1,2,11530
154,구로성호메이플라워,서울특별시 구로구 구로동 가마산로 283,37.4969048165442,126.891384859124,0,2,11530
155,구로아트밸리 지하1층,서울특별시 구로구 구로동 102,37.4969472702116,126.889555987604,1,0,11530
156,구로아트밸리 지하2층,서울특별시 구로구 구로동 102,37.4969472702116,126.889555987604,1,0,11530
157,구로중앙하이츠아파트,서울특별시 구로구 구로동 1269,37.4988452187698,126.880552645833,0,2,11530
158,근상프리즘아파트,서울특별시 구로구 구로동 1283,37.4982198946724,126.875552261967,0,1,11530
159,동아한신아파트,서울특별시 구로구 고척동 327,37.501027400899,126.864945312405,1,2,11530
160,롯데 아파트,서울특별시 구로구 구로동 1263,37.5034982286456,126.88421007151,1,1,11530
161,신구로자이 아파트,서울특별시 구로구 구로동 501,37.4998966345713,126.884112834869,0,2,11530
162,신도림7차e-편한세상아파트,서울특별시 구로구 신도림동 신도림로 56-13,37.5090729712449,126.882432752392,0,3,11530
163,신도림동아1차 아파트,서울특별시 구로구 신도림로 87,37.5109603819235,126.882239095216,1,3,11530
164,오류푸르지오,서울특별시 구로구 오류동 346,37.4916084758634,126.841527883195,1,1,11530
165,천왕연지타운1단지,서울특별시 구로구 오류동 오류로 30,37.493149,126.844151,1,2,11530
166,천왕이펜하우스2단지,서울특별시 구로구 천왕동 천왕로 92,37.4852288247652,126.838086363908,1,3,11530
167,천왕이펜하우스4단지 아파트,서울특별시 구로구 천왕동 천왕로 29,37.4808009766872,126.838594515677,1,2,11530
